awdawdaw
0	0
0.00004	0.00328
0.00008	0.00224
0.00012	0.00152
0.00016	0.00112
0.0002	0.00076
0.00024	0.00052
0.00028	0.0004
0.00032	0.0002
0.00036	0.00012
0.0004	0.00012
0.00044	0.00008
0.00048	0.00004
0.0005	0
0.00054	-0.0034
0.00058	-0.00232
0.00062	-0.0016
0.00066	-0.00104
0.0007	-0.00076
0.00074	-0.00052
0.00078	-0.00032
0.00082	-0.0002
0.00086	-0.00016
0.0009	-0.00012
0.00094	-0.00004
0.00098	-0.00004
